ID;Precio (€/mes);Tipo;Teléfono;Ciudad;Dirección;Barrio;Habitaciones;Baños;Superficie (m2);Planta;Ascensor;Terraza;Parking;Calefacción;Aire;Balcón;Precio del m2 (€/m2)
162682257;825;Piso;962947382;Valencia Capital;;Jesús;3.0;2.0;110.0;6.0;True;False;False;False;False;False;7.5
162999899;800;Apartamento;962944815;Valencia Capital;Plaza José María Giménez Fayos;Benicalap;1.0;2.0;75.0;6.0;True;False;False;False;False;False;10.666666666666666
162995287;1500;Piso;962944815;Valencia Capital;Plaza de la Ciudad de Brujas;Ciutat Vella;;1.0;115.0;;False;False;False;True;False;True;13.043478260869565
162990793;950;Piso;962944815;Valencia Capital;Calle Isla Cabrera;Quatre Carreres;3.0;2.0;115.0;5.0;True;False;False;False;False;False;8.26086956521739
162987915;900;Piso;962948037;Valencia Capital;Sueca;L'Eixample;3.0;2.0;127.0;2.0;True;False;False;False;False;False;7.086614173228346
162987914;1000;Piso;962948037;Valencia Capital;Obispo Amigo;Extramurs;3.0;2.0;140.0;7.0;True;False;False;False;False;False;7.142857142857143
162978784;1500;Piso;960964496;Valencia Capital;;Poblats Marítims;2.0;1.0;63.0;;False;True;False;False;False;False;23.80952380952381
162972484;1000;Piso;Unknown;Valencia Capital;;Calle;2.0;2.0;120.0;3.0;True;False;False;False;False;False;8.333333333333334
162966601;1600;Ático;931335749;Valencia Capital;;L'Eixample;2.0;2.0;100.0;;False;False;False;False;True;False;16.0
162962513;1800;Piso;961287313;Valencia Capital;;Algirós;4.0;3.0;136.0;4.0;True;False;False;False;False;False;13.235294117647058
162961729;1100;Piso;960965996;Valencia Capital;;Ciutat Vella;3.0;2.0;100.0;5.0;True;False;False;False;False;False;11.0
162961055;900;Piso;961287313;Valencia Capital;;Quatre Carreres;3.0;2.0;113.0;5.0;True;False;False;False;False;False;7.964601769911504
162954446;1600;Ático;962947856;Valencia Capital;;L'Eixample;2.0;4.0;105.0;4.0;True;False;False;False;False;False;15.238095238095237
162950514;1150;Apartamento;961287313;Valencia Capital;;Quatre Carreres;1.0;1.0;36.0;5.0;True;False;False;False;False;False;31.944444444444443
162949685;800;Apartamento;961287313;Valencia Capital;;Quatre Carreres;1.0;1.0;36.0;5.0;True;False;False;False;False;False;22.22222222222222
162860686;1500;Casa o chalet;962649534;Valencia Capital;Camino Alquería de Albors;Rascanya;3.0;2.0;300.0;;False;True;False;False;False;True;5.0
162947387;860;Piso;962648135;Valencia Capital;;Poblats Marítims;2.0;1.0;94.0;5.0;True;False;False;False;False;False;9.148936170212766
162944565;1100;Piso;961287313;Valencia Capital;Calle Actor Llorens;El Pla del Real;3.0;2.0;90.0;1.0;False;True;False;False;False;False;12.222222222222221
162871188;1200;Ático;960963418;Valencia Capital;Caridad;Ciutat Vella;3.0;2.0;120.0;4.0;True;False;False;False;False;False;10.0
162937432;1650;Piso;962944815;Valencia Capital;Gran Vía de Ramón y Cajal;Extramurs;3.0;4.0;220.0;7.0;True;False;False;False;False;False;7.5
162937280;650;Piso;962947384;Valencia Capital;;L'Olivereta;2.0;1.0;77.0;5.0;False;True;False;False;False;False;8.441558441558442
162935756;1500;Estudio;Unknown;Valencia Capital;Calle Boatella;Ciutat Vella;1.0;1.0;100.0;;False;False;False;False;False;True;15.0
162935688;900;Piso;Unknown;Valencia Capital;Carretera Malilla;Quatre Carreres;3.0;2.0;115.0;5.0;False;False;False;False;False;True;7.826086956521739
162747125;660;Piso;912178214;Valencia Capital;Archiduque Carlos;Patraix;2.0;1.0;60.0;;True;False;False;False;True;False;11.0
162932946;1100;Piso;961287313;Valencia Capital;Calle Ingeniero Rafael Janini;Algirós;3.0;1.0;95.0;3.0;True;False;False;False;False;False;11.578947368421053
162925903;1500;Piso;962648903;Valencia Capital;;Ciutat Vella;2.0;1.0;115.0;;False;True;False;False;False;False;13.043478260869565
162904491;900;Piso;931335749;Valencia Capital;;Ciutat Vella;2.0;2.0;120.0;;False;False;False;False;True;False;7.5
162902825;1500;Loft;962647592;Valencia Capital;;Ciutat Vella;1.0;1.0;115.0;;False;False;False;False;False;False;13.043478260869565
162898782;1000;Piso;962648903;Valencia Capital;;Ciutat Vella;2.0;2.0;137.0;3.0;True;False;False;False;False;False;7.299270072992701
162898062;1600;Piso;961287313;Valencia Capital;;Quatre Carreres;2.0;1.0;75.0;1.0;True;False;False;False;False;False;21.333333333333332
162898004;1300;Piso;961287313;Valencia Capital;;Extramurs;1.0;1.0;49.0;4.0;False;False;False;False;False;True;26.53061224489796
162897941;1500;Piso;961287313;Valencia Capital;;Ciutat Vella;2.0;1.0;75.0;1.0;False;False;False;False;False;True;20.0
162897362;1500;Ático;961287313;Valencia Capital;;Ciutat Vella;2.0;1.0;61.0;3.0;True;False;False;False;False;False;24.59016393442623
162897275;950;Loft;961287313;Valencia Capital;;Patraix;1.0;1.0;120.0;2.0;True;False;False;False;False;False;7.916666666666667
162897229;1700;Ático;961287313;Valencia Capital;;Ciutat Vella;2.0;1.0;78.0;6.0;True;False;False;False;False;False;21.794871794871796
162894610;850;Piso;Unknown;Valencia Capital;Calle Óscar Esplá Músico;Quatre Carreres;3.0;2.0;90.0;10.0;True;False;False;False;False;False;9.444444444444445
162894169;1200;Piso;Unknown;Valencia Capital;Calle de Emilio Baró;Benimaclet;4.0;2.0;87.0;2.0;False;False;False;False;False;True;13.793103448275861
162894079;1500;Ático;962647502;Valencia Capital;Francisco Moreno Usedo;L'Olivereta;2.0;1.0;75.0;6.0;True;False;False;False;False;False;20.0
162891869;2000;Piso;961287313;Valencia Capital;;Ciutat Vella;2.0;2.0;148.0;3.0;True;False;False;False;False;False;13.513513513513514
162890874;1800;Piso;961287313;Valencia Capital;;Extramurs;3.0;2.0;175.0;1.0;True;False;False;False;False;False;10.285714285714286
162886931;900;Piso;962648903;Valencia Capital;;L'Eixample;3.0;2.0;126.0;2.0;True;False;False;False;False;False;7.142857142857143
162886512;1700;Piso;960966181;Valencia Capital;;L'Eixample;3.0;2.0;131.0;7.0;True;False;False;False;False;False;12.977099236641221
162879381;2200;Piso;962648135;Valencia Capital;Carrer de Quart;Ciutat Vella;3.0;2.0;140.0;3.0;True;False;False;False;False;False;15.714285714285714
162879379;1200;Piso;962648135;Valencia Capital;Carrer del Literat Azorín;L'Eixample;3.0;2.0;90.0;2.0;True;False;False;False;False;False;13.333333333333334
162879292;1175;Piso;962648135;Valencia Capital;Carrer de Buenos Aires;L'Eixample;1.0;1.0;58.0;;True;False;False;True;False;False;20.25862068965517
162876683;2000;Piso;961284211;Valencia Capital;Regne de Valencia;L'Eixample;3.0;3.0;135.0;6.0;True;False;False;False;False;False;14.814814814814815
162874351;1200;Piso;960968248;Valencia Capital;;L'Eixample;3.0;2.0;90.0;2.0;True;False;False;False;False;False;13.333333333333334
162868242;1600;Piso;962648135;Valencia Capital;C/ de la Safor;Campanar;4.0;2.0;189.0;10.0;True;False;False;False;False;False;8.465608465608465
162864899;800;Piso;962647592;Valencia Capital;;Extramurs;2.0;2.0;120.0;3.0;True;False;False;False;False;False;6.666666666666667
162859656;900;Piso;962947384;Valencia Capital;;Benimaclet;3.0;2.0;116.0;1.0;True;False;False;False;False;False;7.758620689655173
162827464;2100;Piso;961287313;Valencia Capital;;Poblats Marítims;3.0;2.0;119.0;1.0;True;False;False;False;False;False;17.647058823529413
162820282;775;Piso;962944815;Valencia Capital;Calle San Pascual;Poblats Marítims;3.0;1.0;90.0;1.0;True;False;False;False;False;False;8.61111111111111
162807708;1175;Piso;960964268;Valencia Capital;;Extramurs;4.0;3.0;203.0;3.0;True;False;False;False;False;False;5.788177339901478
162806178;2300;Piso;961287313;Valencia Capital;;Extramurs;2.0;2.0;70.0;1.0;True;False;False;False;False;False;32.857142857142854
162804637;650;Piso;962947384;Valencia Capital;;Rascanya;2.0;1.0;74.0;4.0;False;True;False;False;False;False;8.783783783783784
162802047;1000;Piso;962647502;Valencia Capital;Obispo Amigo;Extramurs;3.0;2.0;140.0;7.0;True;False;False;False;False;False;7.142857142857143
162667643;1715;Ático;962648135;Valencia Capital;Carrer de Les Carabasses;Ciutat Vella;1.0;2.0;60.0;;True;True;False;False;False;False;28.583333333333332
162661173;1850;Piso;962648135;Valencia Capital;Gran Via del Marqués del Túria;L'Eixample;3.0;3.0;153.0;;True;False;False;False;False;True;12.091503267973856
162723378;1200;Piso;961287313;Valencia Capital;;Ciutat Vella;3.0;2.0;130.0;2.0;True;False;False;False;False;False;9.23076923076923
162616179;1200;Piso;962647502;Valencia Capital;Literato Azorin;L'Eixample;3.0;2.0;90.0;2.0;True;False;False;False;False;False;13.333333333333334
162654534;925;Piso;Unknown;Valencia Capital;Calle Río Escalona;Camins al Grau;2.0;2.0;90.0;2.0;True;False;False;False;False;False;10.277777777777779
162723686;990;Piso;961283702;Valencia Capital;Calle Soria;Jesús;3.0;2.0;107.0;5.0;True;False;False;False;False;False;9.25233644859813
162700706;875;Piso;961287313;Valencia Capital;;Ciutat Vella;3.0;1.0;105.0;3.0;True;False;False;False;False;False;8.333333333333334
162764505;1500;Apartamento;960965996;Valencia Capital;;L'Eixample;4.0;2.0;165.0;5.0;True;False;False;False;False;False;9.090909090909092
162507103;1300;Piso;Unknown;Valencia Capital;Calle del Duque de Calabria;L'Eixample;3.0;2.0;146.0;5.0;True;False;False;False;False;False;8.904109589041095
162505105;900;Piso;962647592;Valencia Capital;;Quatre Carreres;2.0;2.0;90.0;5.0;True;False;False;False;False;False;10.0
162581827;600;Piso;962641158;Valencia Capital;;Pobles del Sud;3.0;1.0;83.0;2.0;True;False;False;False;False;False;7.228915662650603
160617250;4000;Piso;961284211;Valencia Capital;Dels Pinazos;Ciutat Vella;3.0;2.0;194.0;7.0;True;False;False;False;False;False;20.61855670103093
159512612;1030;Piso;911792253;Valencia Capital;Maestro Rodrigo;Campanar;2.0;2.0;95.0;1.0;True;False;False;False;False;False;10.842105263157896
162500615;1195;Piso;960967437;Valencia Capital;;Camins al Grau;3.0;2.0;128.0;7.0;True;False;False;False;False;False;9.3359375
162826492;1100;Piso;Unknown;Valencia Capital;Calle Roís de Corella;Extramurs;4.0;3.0;170.0;5.0;True;False;False;False;False;False;6.470588235294118
162823295;1600;Piso;961287313;Valencia Capital;;Quatre Carreres;4.0;2.0;114.0;9.0;True;False;False;False;False;False;14.035087719298245
162734831;1200;Piso;962946091;Valencia Capital;;El Pla del Real;3.0;2.0;120.0;;True;True;False;False;False;False;10.0
162764866;1500;Apartamento;961287313;Valencia Capital;;Ciutat Vella;1.0;1.0;75.0;1.0;False;False;False;True;False;False;20.0
162499854;1200;Piso;962946091;Valencia Capital;;Ciutat Vella;2.0;1.0;55.0;4.0;True;False;False;False;False;False;21.818181818181817
163115373;900;Piso;961283702;Valencia Capital;Calle de Alicante;L'Eixample;3.0;2.0;115.0;3.0;True;False;False;False;False;False;7.826086956521739
160782005;1210;Piso;911792253;Valencia Capital;Maestro Rodrigo;Campanar;3.0;1.0;135.0;13.0;True;False;False;False;False;False;8.962962962962964
161927162;1000;Piso;961284211;Valencia Capital;De Mosén Femades;Ciutat Vella;1.0;1.0;60.0;2.0;True;False;False;False;False;False;16.666666666666668
161225017;2200;Piso;962648135;Valencia Capital;Carrer de Sant Martí;Ciutat Vella;2.0;2.0;120.0;4.0;True;False;False;False;False;False;18.333333333333332
163029504;700;Piso;962946159;Valencia Capital;;Jesús;3.0;2.0;111.0;6.0;True;False;False;False;False;False;6.306306306306307
162974726;1500;Apartamento;961287313;Valencia Capital;;Ciutat Vella;4.0;3.0;189.0;9.0;True;False;False;False;False;False;7.936507936507937
162891621;990;Piso;962644703;Valencia Capital;Gran Vía de Fernando el Católico;Extramurs;4.0;2.0;105.0;;True;False;False;False;False;True;9.428571428571429
162890919;950;Piso;962648135;Valencia Capital;Av de Sant Josep de la Muntanya;Extramurs;3.0;2.0;84.0;6.0;True;False;False;False;False;False;11.30952380952381
162873698;1100;Ático;962947856;Valencia Capital;;Quatre Carreres;2.0;4.0;145.0;8.0;True;False;False;False;False;False;7.586206896551724
162855967;1500;Finca rústica;962946091;Valencia Capital;;Rascanya;3.0;1.0;299.0;;False;False;False;False;False;False;5.016722408026756
162825196;1200;Piso;961287313;Valencia Capital;;El Pla del Real;3.0;1.0;100.0;5.0;True;False;False;False;False;False;12.0
162756729;1000;Piso;961287313;Valencia Capital;;Poblats Marítims;1.0;1.0;60.0;;False;False;False;False;True;False;16.666666666666668
162516481;1100;Piso;961285190;Valencia Capital;Calle General Gil Dolz;El Pla del Real;4.0;2.0;138.0;1.0;True;False;False;False;False;False;7.971014492753623
162498066;2200;Piso;961287313;Valencia Capital;;L'Eixample;3.0;2.0;126.0;4.0;True;False;False;False;False;False;17.46031746031746
161474183;3500;Piso;961284211;Valencia Capital;Alameda;El Pla del Real;4.0;2.0;185.0;3.0;True;False;False;False;False;False;18.91891891891892
162277425;1200;Piso;961284211;Valencia Capital;Antonio Sacramento Escultor;Quatre Carreres;4.0;2.0;142.0;4.0;True;False;False;False;False;False;8.450704225352112
163100389;799;Piso;962647198;Valencia Capital;Calle Jaca;La Saïdia;3.0;1.0;78.0;;True;False;False;False;False;True;10.243589743589743
163040552;700;Piso;961282196;Valencia Capital;;La Saïdia;3.0;1.0;82.0;3.0;True;False;False;False;False;False;8.536585365853659
162891070;800;Piso;962648135;Valencia Capital;Calle del Nte;Extramurs;2.0;2.0;110.0;3.0;True;False;False;False;False;False;7.2727272727272725
162889908;1100;Apartamento;932931237;Valencia Capital;Carrer del Pòpul;Ciutat Vella;1.0;1.0;35.0;;False;False;False;True;True;False;31.428571428571427
162873694;2000;Piso;962947856;Valencia Capital;;Pobles del Sud;2.0;2.0;125.0;7.0;True;False;False;False;False;False;16.0
162848579;820;Piso;962645217;Valencia Capital;Pintor Domingo;Ciutat Vella;2.0;1.0;75.0;3.0;True;False;False;False;False;False;10.933333333333334
162844401;1300;Piso;962648135;Valencia Capital;C de Bonaire;Ciutat Vella;2.0;1.0;70.0;2.0;False;False;False;False;False;True;18.571428571428573
162716365;4516;Apartamento;932931237;Valencia Capital;Carrer del Cabrit;Ciutat Vella;1.0;1.0;50.0;;False;False;False;True;False;False;90.32
162520345;1400;Piso;961284211;Valencia Capital;Almazora;La Saïdia;2.0;2.0;95.0;6.0;False;True;False;False;False;False;14.736842105263158
160542628;3400;Ático;961280523;Valencia Capital;;Ciutat Vella;2.0;2.0;109.0;;True;True;False;False;False;False;31.192660550458715
163057375;1300;Piso;962648903;Valencia Capital;;L'Eixample;3.0;2.0;140.0;7.0;True;False;False;False;False;False;9.285714285714286
162581616;1200;Piso;961284211;Valencia Capital;Espartero;Extramurs;1.0;1.0;45.0;1.0;True;False;False;False;False;False;26.666666666666668
159512614;1250;Piso;911792253;Valencia Capital;Maestro Rodrigo;Campanar;3.0;2.0;100.0;6.0;True;False;False;False;False;False;12.5
162988372;800;Piso;962645217;Valencia Capital;Nicolau Primitiu Gómez Serrano;Patraix;3.0;2.0;102.0;2.0;True;False;False;False;False;False;7.8431372549019605
162858244;775;Piso;962645217;Valencia Capital;Pintor Manolo Gil;Rascanya;3.0;2.0;90.0;1.0;True;False;False;False;False;False;8.61111111111111
161544662;5529;Apartamento;932931237;Valencia Capital;Carrer del Cabrit;Ciutat Vella;1.0;1.0;50.0;;False;False;False;True;False;False;110.58
162756314;850;Piso;962646387;Valencia Capital;;Benimaclet;3.0;2.0;110.0;2.0;True;False;False;False;False;False;7.7272727272727275
163000714;1250;Piso;961287313;Valencia Capital;;Campanar;4.0;2.0;155.0;4.0;True;False;False;False;False;False;8.064516129032258
162889904;1390;Apartamento;932931237;Valencia Capital;Carrer del Pòpul;Ciutat Vella;1.0;1.0;40.0;;False;False;False;True;True;False;34.75
162879297;890;Piso;962648135;Valencia Capital;Carrer de Buenos Aires;L'Eixample;1.0;1.0;41.0;;True;False;False;True;False;False;21.70731707317073
162498509;1400;Loft;962648135;Valencia Capital;;Ciutat Vella;1.0;1.0;60.0;3.0;True;False;False;False;False;False;23.333333333333332
163105148;750;Piso;962946859;Valencia Capital;;Camins al Grau;3.0;2.0;123.0;2.0;True;False;False;False;False;False;6.097560975609756
158882662;1050;Piso;961287313;Valencia Capital;;Campanar;3.0;1.0;83.0;1.0;False;False;False;False;False;True;12.650602409638553
163056920;900;Piso;962648135;Valencia Capital;Avenida del Puerto;Poblats Marítims;4.0;2.0;128.0;8.0;True;False;False;False;False;False;7.03125
162993279;2900;Ático;962645029;Valencia Capital;Calle Castellón;L'Eixample;3.0;3.0;163.0;8.0;True;False;False;False;False;False;17.791411042944784
154997510;1200;Piso;961287313;Valencia Capital;;L'Eixample;3.0;1.0;120.0;4.0;True;False;False;False;False;False;10.0
162702065;1300;Apartamento;961287313;Valencia Capital;;La Saïdia;3.0;2.0;150.0;9.0;True;False;False;False;False;False;8.666666666666666
162522749;950;Piso;962648135;Valencia Capital;;L'Eixample;2.0;2.0;100.0;;True;False;False;False;False;False;9.5
159074152;2200;Apartamento;932931237;Valencia Capital;Carrer del Doctor Lluch;Poblats Marítims;1.0;1.0;70.0;;False;False;False;True;False;False;31.428571428571427
163106673;950;Piso;Unknown;Valencia Capital;;Ciutat Vella;2.0;1.0;65.0;1.0;True;False;False;False;False;False;14.615384615384615
163105663;975;Piso;962947856;Valencia Capital;;Ciutat Vella;1.0;2.0;115.0;1.0;True;False;False;False;False;False;8.478260869565217
163104934;1150;Piso;962648135;Valencia Capital;Carrer D'antonio Sacramento;Quatre Carreres;4.0;2.0;134.0;4.0;True;False;False;False;False;False;8.582089552238806
163104609;974;Loft;931335749;Valencia Capital;;Ciutat Vella;1.0;1.0;112.0;;False;False;False;False;True;False;8.696428571428571
163087539;2000;Piso;961287313;Valencia Capital;;Ciutat Vella;4.0;2.0;151.0;;False;True;False;False;True;False;13.245033112582782
162411225;1100;Piso;961287313;Valencia Capital;;L'Eixample;3.0;1.0;74.0;4.0;True;False;False;False;False;False;14.864864864864865
163057796;1550;Piso;961284211;Valencia Capital;Antonio Ferrandis Actor;Quatre Carreres;4.0;2.0;148.0;9.0;True;False;False;False;False;False;10.472972972972974
162949227;900;Piso;962647592;Valencia Capital;;Quatre Carreres;3.0;2.0;115.0;5.0;True;False;False;False;False;False;7.826086956521739
162888097;980;Piso;960968667;Valencia Capital;Avellanas;Ciutat Vella;1.0;1.0;100.0;3.0;True;False;False;False;False;False;9.8
162874506;1750;Piso;962648135;Valencia Capital;Carrer de Castelló;L'Eixample;3.0;3.0;130.0;7.0;True;False;False;False;False;False;13.461538461538462
162862382;1200;Piso;960966181;Valencia Capital;;L'Eixample;4.0;2.0;139.0;2.0;True;False;False;False;False;False;8.633093525179856
162652790;1150;Piso;960968667;Valencia Capital;Antonio Sacramento;Quatre Carreres;4.0;2.0;134.0;;True;True;False;False;False;False;8.582089552238806
